mac_add,created_time
68:a3:c4:9d:8e:6c,2016-12-07 13:18:00.000
68:db:ca:48:0e:9c,2016-12-07 13:18:00.000
6c:25:b9:5e:27:02,2016-12-07 13:18:00.000
6e:66:24:54:ad:05,2016-12-07 13:18:00.000
78:d7:5f:30:be:92,2016-12-07 13:18:00.000
7c:c7:09:18:40:44,2016-12-07 13:18:00.000
7c:e9:d3:63:19:c6,2016-12-07 13:18:00.000
80:19:34:7a:58:78,2016-12-07 13:18:00.000
86:55:64:d6:e9:53,2016-12-07 13:18:00.000
86:88:00:e4:ac:0d,2016-12-07 13:18:00.000
8a:15:04:27:dc:20,2016-12-07 13:18:00.000
8a:15:04:55:9c:40,2016-12-07 13:18:00.000
90:18:7c:56:17:2e,2016-12-07 13:18:00.000
90:67:1c:2f:66:ac,2016-12-07 13:18:00.000
90:b6:86:65:39:f1,2016-12-07 13:18:00.000
92:c8:25:12:35:0e,2016-12-07 13:18:00.000
94:db:c9:35:e5:64,2016-12-07 13:18:00.000
9c:99:a0:a3:18:43,2016-12-07 13:18:00.000
a0:3b:e3:e6:fe:b2,2016-12-07 13:18:00.000
a0:8d:16:4d:82:a6,2016-12-07 13:18:00.000
a0:99:9b:6d:e5:54,2016-12-07 13:18:00.000
a2:23:2e:85:43:6b,2016-12-07 13:18:00.000
ac:e0:10:16:07:b3,2016-12-07 13:18:00.000
b2:60:ac:80:ed:64,2016-12-07 13:18:00.000
b2:6f:5d:1d:89:3f,2016-12-07 13:18:00.000
ce:9d:35:0a:23:7d,2016-12-07 13:18:00.000
d0:22:be:ca:39:40,2016-12-07 13:18:00.000
d0:65:ca:40:ca:f8,2016-12-07 13:18:00.000
d2:40:56:86:d2:e1,2016-12-07 13:18:00.000
d8:1d:72:69:0a:ac,2016-12-07 13:18:00.000
d8:96:95:5a:fa:d6,2016-12-07 13:18:00.000
e0:06:e6:d3:f4:4d,2016-12-07 13:18:00.000
e4:95:6e:40:68:68,2016-12-07 13:18:00.000
e4:95:6e:40:68:7d,2016-12-07 13:18:00.000
e4:95:6e:40:68:83,2016-12-07 13:18:00.000
e4:95:6e:40:68:f9,2016-12-07 13:18:00.000
e4:95:6e:40:6f:ee,2016-12-07 13:18:00.000
e8:bb:a8:76:10:3d,2016-12-07 13:18:00.000
ea:b6:e7:18:84:98,2016-12-07 13:18:00.000
ec:ad:b8:7c:c1:22,2016-12-07 13:18:00.000
ee:68:08:94:e5:46,2016-12-07 13:18:00.000
f2:b4:29:8e:b0:78,2016-12-07 13:18:00.000
f6:0d:bf:65:0b:26,2016-12-07 13:18:00.000
f6:c4:49:88:6c:43,2016-12-07 13:18:00.000
fc:25:3f:d0:11:2e,2016-12-07 13:18:00.000
fc:64:ba:14:67:ce,2016-12-07 13:18:00.000
fc:db:b3:3a:47:3c,2016-12-07 13:18:00.000
00:08:22:64:be:fb,2016-12-07 13:19:00.000
00:21:19:28:8e:83,2016-12-07 13:19:00.000
00:21:5d:5f:c7:8c,2016-12-07 13:19:00.000
02:3d:a0:04:8d:43,2016-12-07 13:19:00.000
0a:dc:3a:36:72:e8,2016-12-07 13:19:00.000
0e:07:f8:da:90:65,2016-12-07 13:19:00.000
10:08:b1:8c:81:6b,2016-12-07 13:19:00.000
16:11:98:57:16:9d,2016-12-07 13:19:00.000
18:f6:43:93:25:25,2016-12-07 13:19:00.000
1a:df:9d:47:a5:5b,2016-12-07 13:19:00.000
1c:1a:c0:36:fd:f8,2016-12-07 13:19:00.000
1c:e1:92:34:d7:46,2016-12-07 13:19:00.000
20:02:af:89:77:01,2016-12-07 13:19:00.000
20:55:31:19:8e:81,2016-12-07 13:19:00.000
20:5d:47:24:91:e4,2016-12-07 13:19:00.000
20:82:c0:eb:33:cc,2016-12-07 13:19:00.000
20:ab:37:61:f0:80,2016-12-07 13:19:00.000
22:e1:f8:b7:a7:13,2016-12-07 13:19:00.000
24:09:95:b8:9e:c9,2016-12-07 13:19:00.000
32:17:68:3a:dc:5a,2016-12-07 13:19:00.000
32:ab:48:87:6d:95,2016-12-07 13:19:00.000
36:4f:b9:42:6d:ad,2016-12-07 13:19:00.000
38:b1:db:e4:f2:ad,2016-12-07 13:19:00.000
38:ca:da:9d:cc:a6,2016-12-07 13:19:00.000
3e:38:a3:98:53:c7,2016-12-07 13:19:00.000
3e:8f:05:8f:28:dd,2016-12-07 13:19:00.000
40:33:1a:c7:60:ba,2016-12-07 13:19:00.000
44:33:4c:6f:4d:ef,2016-12-07 13:19:00.000
44:6e:e5:a0:0b:f9,2016-12-07 13:19:00.000
4e:42:02:44:d7:f8,2016-12-07 13:19:00.000
54:35:30:34:33:ba,2016-12-07 13:19:00.000
54:9f:13:1c:c0:dd,2016-12-07 13:19:00.000
5c:ad:cf:63:f2:2d,2016-12-07 13:19:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 13:19:00.000
60:01:94:0f:9a:df,2016-12-07 13:19:00.000
60:01:94:0f:9b:4e,2016-12-07 13:19:00.000
60:01:94:0f:a0:89,2016-12-07 13:19:00.000
66:2e:7f:86:da:1b,2016-12-07 13:19:00.000
66:a0:c5:09:a7:76,2016-12-07 13:19:00.000
66:a9:fb:c8:7b:47,2016-12-07 13:19:00.000
66:c1:12:2e:ae:92,2016-12-07 13:19:00.000
68:3e:34:83:29:e8,2016-12-07 13:19:00.000
68:db:ca:48:0e:9c,2016-12-07 13:19:00.000
6c:25:b9:5e:27:02,2016-12-07 13:19:00.000
6c:40:08:36:36:0f,2016-12-07 13:19:00.000
70:14:a6:ed:e7:ff,2016-12-07 13:19:00.000
78:d7:5f:30:be:92,2016-12-07 13:19:00.000
7c:c7:09:18:40:44,2016-12-07 13:19:00.000
7c:e9:d3:63:19:c6,2016-12-07 13:19:00.000
7c:fa:df:ac:fc:d9,2016-12-07 13:19:00.000
7e:d1:7b:8d:fa:ad,2016-12-07 13:19:00.000
82:28:4f:1e:71:a3,2016-12-07 13:19:00.000
84:a1:34:15:b9:1f,2016-12-07 13:19:00.000
84:a1:34:19:18:ee,2016-12-07 13:19:00.000
86:55:64:d6:e9:53,2016-12-07 13:19:00.000
86:88:00:e4:ac:0d,2016-12-07 13:19:00.000
8a:15:04:27:dc:20,2016-12-07 13:19:00.000
8a:15:04:55:9c:40,2016-12-07 13:19:00.000
8e:a2:1f:0a:65:44,2016-12-07 13:19:00.000
8e:fd:45:cf:81:2a,2016-12-07 13:19:00.000
90:18:7c:56:17:2e,2016-12-07 13:19:00.000
90:67:1c:2f:66:ac,2016-12-07 13:19:00.000
94:db:c9:35:e5:64,2016-12-07 13:19:00.000
96:96:cd:f6:04:0b,2016-12-07 13:19:00.000
96:e1:fc:1c:27:df,2016-12-07 13:19:00.000
9c:99:a0:a3:18:43,2016-12-07 13:19:00.000
a0:3b:e3:d7:f2:09,2016-12-07 13:19:00.000
a0:8d:16:4d:82:a6,2016-12-07 13:19:00.000
a2:23:2e:85:43:6b,2016-12-07 13:19:00.000
a2:c2:64:1e:a6:c7,2016-12-07 13:19:00.000
ac:e0:10:16:07:b3,2016-12-07 13:19:00.000
b2:6f:5d:1d:89:3f,2016-12-07 13:19:00.000
b4:29:3d:01:85:fc,2016-12-07 13:19:00.000
ba:75:3a:9e:c1:b5,2016-12-07 13:19:00.000
bc:4c:c4:95:c9:31,2016-12-07 13:19:00.000
cc:08:8d:69:87:53,2016-12-07 13:19:00.000
ce:9b:47:ba:b6:59,2016-12-07 13:19:00.000
d0:65:ca:40:ca:f8,2016-12-07 13:19:00.000
d8:1d:72:69:0a:ac,2016-12-07 13:19:00.000
dc:37:14:5b:f6:10,2016-12-07 13:19:00.000
dc:37:14:c6:f4:5f,2016-12-07 13:19:00.000
dc:6d:cd:20:54:b5,2016-12-07 13:19:00.000
e0:06:e6:d3:f4:4d,2016-12-07 13:19:00.000
e4:95:6e:40:68:68,2016-12-07 13:19:00.000
e4:95:6e:40:68:7d,2016-12-07 13:19:00.000
e4:95:6e:40:68:83,2016-12-07 13:19:00.000
e4:95:6e:40:68:f9,2016-12-07 13:19:00.000
e4:95:6e:40:6f:ee,2016-12-07 13:19:00.000
e8:bb:a8:76:10:3d,2016-12-07 13:19:00.000
f0:99:bf:ef:88:cc,2016-12-07 13:19:00.000
f2:0c:27:c5:a7:a3,2016-12-07 13:19:00.000
fc:25:3f:d0:11:2e,2016-12-07 13:19:00.000
00:08:22:64:be:fb,2016-12-07 13:20:00.000
00:21:19:28:8e:83,2016-12-07 13:20:00.000
00:21:5d:5f:c7:8c,2016-12-07 13:20:00.000
02:3d:a0:04:8d:43,2016-12-07 13:20:00.000
02:6b:60:8f:b8:34,2016-12-07 13:20:00.000
02:77:aa:c2:b3:30,2016-12-07 13:20:00.000
02:9f:fc:a5:ec:16,2016-12-07 13:20:00.000
04:e5:36:63:c8:7c,2016-12-07 13:20:00.000
0a:a9:f6:17:e4:65,2016-12-07 13:20:00.000
0a:dc:3a:36:72:e8,2016-12-07 13:20:00.000
0e:07:f8:da:90:65,2016-12-07 13:20:00.000
1a:1c:a4:b2:f6:3c,2016-12-07 13:20:00.000
1c:e1:92:34:d7:46,2016-12-07 13:20:00.000
20:02:af:89:77:01,2016-12-07 13:20:00.000
20:55:31:19:8e:81,2016-12-07 13:20:00.000
20:5d:47:24:91:e4,2016-12-07 13:20:00.000
20:82:c0:eb:33:cc,2016-12-07 13:20:00.000
22:af:b9:81:c5:43,2016-12-07 13:20:00.000
24:09:95:b8:9e:c9,2016-12-07 13:20:00.000
28:18:78:30:f5:c3,2016-12-07 13:20:00.000
2e:ae:01:a7:17:a4,2016-12-07 13:20:00.000
2e:d0:bf:d9:0e:3f,2016-12-07 13:20:00.000
32:17:68:3a:dc:5a,2016-12-07 13:20:00.000
36:86:21:01:f4:99,2016-12-07 13:20:00.000
38:b1:db:e4:f2:ad,2016-12-07 13:20:00.000
3a:e8:08:91:c6:f5,2016-12-07 13:20:00.000
3e:38:a3:98:53:c7,2016-12-07 13:20:00.000
40:33:1a:c7:60:ba,2016-12-07 13:20:00.000
44:04:44:80:65:64,2016-12-07 13:20:00.000
44:33:4c:6f:4d:ef,2016-12-07 13:20:00.000
44:6e:e5:a0:0b:f9,2016-12-07 13:20:00.000
48:e9:f1:a3:39:58,2016-12-07 13:20:00.000
54:35:30:34:33:ba,2016-12-07 13:20:00.000
54:9f:13:1c:c0:dd,2016-12-07 13:20:00.000
5c:ad:cf:63:f2:2d,2016-12-07 13:20:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 13:20:00.000
60:01:94:0f:9b:4e,2016-12-07 13:20:00.000
60:01:94:0f:a0:08,2016-12-07 13:20:00.000
60:01:94:0f:a0:89,2016-12-07 13:20:00.000
62:f8:cc:a3:01:91,2016-12-07 13:20:00.000
66:2e:7f:86:da:1b,2016-12-07 13:20:00.000
66:41:e4:e0:03:19,2016-12-07 13:20:00.000
66:83:d1:cf:54:6b,2016-12-07 13:20:00.000
66:a0:c5:09:a7:76,2016-12-07 13:20:00.000
68:3e:34:83:29:e8,2016-12-07 13:20:00.000
6c:25:b9:5e:27:02,2016-12-07 13:20:00.000
6c:40:08:36:36:0f,2016-12-07 13:20:00.000
6e:e5:9e:31:12:d4,2016-12-07 13:20:00.000
70:48:0f:52:49:81,2016-12-07 13:20:00.000
72:8c:ce:a2:a4:a0,2016-12-07 13:20:00.000
74:81:14:e8:3d:c3,2016-12-07 13:20:00.000
78:02:f8:53:67:60,2016-12-07 13:20:00.000
78:4f:43:bf:37:6a,2016-12-07 13:20:00.000
7c:c7:09:18:40:44,2016-12-07 13:20:00.000
7c:e9:d3:63:19:c6,2016-12-07 13:20:00.000
80:19:34:7a:58:78,2016-12-07 13:20:00.000
84:a1:34:15:b9:1f,2016-12-07 13:20:00.000
84:a1:34:19:18:ee,2016-12-07 13:20:00.000
86:55:64:d6:e9:53,2016-12-07 13:20:00.000
86:88:00:e4:ac:0d,2016-12-07 13:20:00.000
86:df:65:ae:b4:31,2016-12-07 13:20:00.000
8a:0b:2b:5c:36:ef,2016-12-07 13:20:00.000
8a:15:04:27:dc:20,2016-12-07 13:20:00.000
8a:15:04:55:9c:40,2016-12-07 13:20:00.000
8c:eb:c6:4e:e8:a8,2016-12-07 13:20:00.000
8e:20:f8:20:4e:53,2016-12-07 13:20:00.000
8e:a2:1f:0a:65:44,2016-12-07 13:20:00.000
90:18:7c:56:17:2e,2016-12-07 13:20:00.000
90:67:1c:2f:66:ac,2016-12-07 13:20:00.000
94:db:c9:35:e5:64,2016-12-07 13:20:00.000
96:2b:46:6c:b3:78,2016-12-07 13:20:00.000
96:e1:fc:1c:27:df,2016-12-07 13:20:00.000
9a:0b:2a:c9:c6:58,2016-12-07 13:20:00.000
9c:99:a0:a3:18:43,2016-12-07 13:20:00.000
a0:3b:e3:e6:fe:b2,2016-12-07 13:20:00.000
a0:8d:16:4d:82:a6,2016-12-07 13:20:00.000
a2:62:15:ee:8f:ac,2016-12-07 13:20:00.000
a2:c2:64:1e:a6:c7,2016-12-07 13:20:00.000
a6:6f:43:ed:d9:f4,2016-12-07 13:20:00.000
ac:c1:ee:22:9a:ce,2016-12-07 13:20:00.000
ac:e0:10:16:07:b3,2016-12-07 13:20:00.000
b2:6f:5d:1d:89:3f,2016-12-07 13:20:00.000
b4:29:3d:01:85:fe,2016-12-07 13:20:00.000
ba:75:3a:9e:c1:b5,2016-12-07 13:20:00.000
bc:4c:c4:95:c9:31,2016-12-07 13:20:00.000
c4:f0:81:29:89:5b,2016-12-07 13:20:00.000
c6:c7:ce:e4:4a:0c,2016-12-07 13:20:00.000
c8:f2:30:43:bb:56,2016-12-07 13:20:00.000
cc:08:8d:69:87:53,2016-12-07 13:20:00.000
d0:22:be:ca:39:40,2016-12-07 13:20:00.000
d8:96:95:5a:fa:d6,2016-12-07 13:20:00.000
da:a1:19:26:a3:c3,2016-12-07 13:20:00.000
da:a1:19:3d:f1:a3,2016-12-07 13:20:00.000
da:a1:19:55:09:60,2016-12-07 13:20:00.000
da:a1:19:63:e0:00,2016-12-07 13:20:00.000
da:a1:19:87:e2:0e,2016-12-07 13:20:00.000
da:a1:19:98:4c:35,2016-12-07 13:20:00.000
da:a1:19:f7:ab:cb,2016-12-07 13:20:00.000
dc:37:14:5b:f6:10,2016-12-07 13:20:00.000
dc:37:14:c6:f4:5f,2016-12-07 13:20:00.000
e0:06:e6:d3:f4:4d,2016-12-07 13:20:00.000
e2:7d:86:7f:36:11,2016-12-07 13:20:00.000
e4:95:6e:40:68:68,2016-12-07 13:20:00.000
e4:95:6e:40:68:7d,2016-12-07 13:20:00.000
e4:95:6e:40:68:83,2016-12-07 13:20:00.000
e4:95:6e:40:68:f9,2016-12-07 13:20:00.000
e4:95:6e:40:6f:ee,2016-12-07 13:20:00.000
e6:0b:07:28:10:4e,2016-12-07 13:20:00.000
e8:bb:a8:76:10:3d,2016-12-07 13:20:00.000
f2:b4:29:8e:b0:78,2016-12-07 13:20:00.000
f4:e3:fb:fa:2d:7f,2016-12-07 13:20:00.000
f6:0d:bf:65:0b:26,2016-12-07 13:20:00.000
f6:c4:49:88:6c:43,2016-12-07 13:20:00.000
fa:08:1b:d7:d8:e3,2016-12-07 13:20:00.000
fc:25:3f:d0:11:2e,2016-12-07 13:20:00.000
fc:e9:98:07:03:62,2016-12-07 13:20:00.000
00:08:22:64:be:fb,2016-12-07 13:21:00.000
00:1d:fa:55:5d:0f,2016-12-07 13:21:00.000
00:21:19:28:8e:83,2016-12-07 13:21:00.000
00:21:5d:5f:c7:8c,2016-12-07 13:21:00.000
02:3d:a0:04:8d:43,2016-12-07 13:21:00.000
02:6b:60:8f:b8:34,2016-12-07 13:21:00.000
04:3d:98:ea:41:70,2016-12-07 13:21:00.000
06:f7:40:0a:ae:2e,2016-12-07 13:21:00.000
0a:dc:3a:36:72:e8,2016-12-07 13:21:00.000
0c:d7:46:cb:a5:b1,2016-12-07 13:21:00.000
10:08:b1:8c:81:6b,2016-12-07 13:21:00.000
18:f6:43:93:25:25,2016-12-07 13:21:00.000
1a:1c:a4:b2:f6:3c,2016-12-07 13:21:00.000
1a:1d:cf:73:7c:ee,2016-12-07 13:21:00.000
1a:df:9d:47:a5:5b,2016-12-07 13:21:00.000
1c:e1:92:34:d7:46,2016-12-07 13:21:00.000
20:02:af:89:77:01,2016-12-07 13:21:00.000
20:55:31:19:8e:81,2016-12-07 13:21:00.000
20:5d:47:24:91:e4,2016-12-07 13:21:00.000
20:82:c0:eb:33:cc,2016-12-07 13:21:00.000
2a:23:9d:99:16:e0,2016-12-07 13:21:00.000
2e:35:1a:eb:76:d8,2016-12-07 13:21:00.000
2e:ae:01:a7:17:a4,2016-12-07 13:21:00.000
32:17:68:3a:dc:5a,2016-12-07 13:21:00.000
32:6c:57:00:ce:e4,2016-12-07 13:21:00.000
32:71:b5:66:2a:44,2016-12-07 13:21:00.000
36:ca:00:3a:5e:41,2016-12-07 13:21:00.000
38:b1:db:e4:f2:ad,2016-12-07 13:21:00.000
38:ca:da:e5:d4:2c,2016-12-07 13:21:00.000
3a:c0:f6:7b:91:9d,2016-12-07 13:21:00.000
3e:16:43:e7:72:6e,2016-12-07 13:21:00.000
3e:38:a3:98:53:c7,2016-12-07 13:21:00.000
40:33:1a:c7:60:ba,2016-12-07 13:21:00.000
44:00:10:c8:b4:61,2016-12-07 13:21:00.000
44:04:44:80:65:64,2016-12-07 13:21:00.000
44:33:4c:6f:4d:ef,2016-12-07 13:21:00.000
46:c2:c1:f7:ea:f5,2016-12-07 13:21:00.000
48:e9:f1:a3:39:58,2016-12-07 13:21:00.000
4e:f4:d5:c4:96:30,2016-12-07 13:21:00.000
52:f9:a3:55:52:be,2016-12-07 13:21:00.000
54:35:30:34:33:ba,2016-12-07 13:21:00.000
54:9f:13:1c:c0:dd,2016-12-07 13:21:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 13:21:00.000
60:01:94:0f:9b:4e,2016-12-07 13:21:00.000
60:01:94:0f:a0:08,2016-12-07 13:21:00.000
60:01:94:0f:a0:89,2016-12-07 13:21:00.000
62:96:11:42:c0:6d,2016-12-07 13:21:00.000
62:f8:cc:a3:01:91,2016-12-07 13:21:00.000
64:a5:c3:d2:2b:54,2016-12-07 13:21:00.000
66:2e:7f:86:da:1b,2016-12-07 13:21:00.000
66:41:e4:e0:03:19,2016-12-07 13:21:00.000
66:83:d1:cf:54:6b,2016-12-07 13:21:00.000
66:a0:c5:09:a7:76,2016-12-07 13:21:00.000
68:3e:34:83:29:e8,2016-12-07 13:21:00.000
68:a3:c4:9d:8e:6c,2016-12-07 13:21:00.000
6c:25:b9:5e:27:02,2016-12-07 13:21:00.000
6e:19:46:49:0b:56,2016-12-07 13:21:00.000
72:51:de:18:61:15,2016-12-07 13:21:00.000
74:81:14:e8:3d:c3,2016-12-07 13:21:00.000
78:02:f8:53:67:60,2016-12-07 13:21:00.000
78:4f:43:bf:37:6a,2016-12-07 13:21:00.000
78:7e:61:a7:cc:b8,2016-12-07 13:21:00.000
7c:c7:09:18:40:44,2016-12-07 13:21:00.000
7c:e9:d3:63:19:c6,2016-12-07 13:21:00.000
80:19:34:7a:58:78,2016-12-07 13:21:00.000
80:ed:2c:a9:71:c8,2016-12-07 13:21:00.000
82:a5:97:8b:32:7e,2016-12-07 13:21:00.000
84:73:03:29:70:e5,2016-12-07 13:21:00.000
84:a1:34:7e:58:d6,2016-12-07 13:21:00.000
86:82:7c:44:05:e3,2016-12-07 13:21:00.000
86:88:00:e4:ac:0d,2016-12-07 13:21:00.000
8a:15:04:27:dc:20,2016-12-07 13:21:00.000
8a:15:04:55:9c:40,2016-12-07 13:21:00.000
8a:53:5a:0d:95:08,2016-12-07 13:21:00.000
8a:8b:f9:3d:99:a7,2016-12-07 13:21:00.000
8e:c7:66:82:a2:a3,2016-12-07 13:21:00.000
90:18:7c:56:17:2e,2016-12-07 13:21:00.000
90:67:1c:2f:66:ac,2016-12-07 13:21:00.000
92:3d:56:01:ba:84,2016-12-07 13:21:00.000
94:db:c9:35:e5:64,2016-12-07 13:21:00.000
98:f1:70:1f:8b:59,2016-12-07 13:21:00.000
9a:3e:38:4c:6a:76,2016-12-07 13:21:00.000
9c:99:a0:a3:18:43,2016-12-07 13:21:00.000
9e:cd:d2:bf:7e:8e,2016-12-07 13:21:00.000
a0:3b:e3:e6:fe:b2,2016-12-07 13:21:00.000
a0:8d:16:4d:82:a6,2016-12-07 13:21:00.000
a8:66:7f:61:1f:a6,2016-12-07 13:21:00.000
aa:8f:01:e0:cf:08,2016-12-07 13:21:00.000
aa:db:ea:2e:61:ba,2016-12-07 13:21:00.000
ac:e0:10:16:07:b3,2016-12-07 13:21:00.000
ae:26:4f:be:4e:41,2016-12-07 13:21:00.000
b2:6f:5d:1d:89:3f,2016-12-07 13:21:00.000
b4:29:3d:01:85:fc,2016-12-07 13:21:00.000
b4:29:3d:01:85:fd,2016-12-07 13:21:00.000
b4:29:3d:01:85:fe,2016-12-07 13:21:00.000
ba:75:3a:9e:c1:b5,2016-12-07 13:21:00.000
bc:4c:c4:95:c9:31,2016-12-07 13:21:00.000
be:be:7b:f5:db:23,2016-12-07 13:21:00.000
c2:6c:7d:76:3d:48,2016-12-07 13:21:00.000
c6:a6:9d:d1:81:8a,2016-12-07 13:21:00.000
cc:08:8d:69:87:53,2016-12-07 13:21:00.000
cc:29:f5:af:c8:a4,2016-12-07 13:21:00.000
d0:22:be:ca:39:40,2016-12-07 13:21:00.000
d0:65:ca:40:ca:f8,2016-12-07 13:21:00.000
d4:68:ba:01:dd:a4,2016-12-07 13:21:00.000
d6:dd:4c:6f:84:48,2016-12-07 13:21:00.000
d8:96:95:5a:fa:d6,2016-12-07 13:21:00.000
da:a1:19:88:05:25,2016-12-07 13:21:00.000
da:a1:19:d8:8c:ac,2016-12-07 13:21:00.000
da:cb:62:25:63:16,2016-12-07 13:21:00.000
dc:0c:5c:ee:12:47,2016-12-07 13:21:00.000
e0:06:e6:d3:f4:4d,2016-12-07 13:21:00.000
e2:8d:a6:bf:c6:63,2016-12-07 13:21:00.000
e4:95:6e:40:68:68,2016-12-07 13:21:00.000
e4:95:6e:40:68:7d,2016-12-07 13:21:00.000
e4:95:6e:40:68:83,2016-12-07 13:21:00.000
e4:95:6e:40:68:f9,2016-12-07 13:21:00.000
e4:95:6e:40:6f:ee,2016-12-07 13:21:00.000
e8:bb:a8:76:10:3d,2016-12-07 13:21:00.000
ec:35:86:62:04:db,2016-12-07 13:21:00.000
ec:df:3a:4c:24:ac,2016-12-07 13:21:00.000
ee:a3:76:be:7f:b5,2016-12-07 13:21:00.000
f2:b4:29:8e:b0:78,2016-12-07 13:21:00.000
f4:09:d8:8b:3b:4a,2016-12-07 13:21:00.000
f6:0d:bf:65:0b:26,2016-12-07 13:21:00.000
f6:c4:49:88:6c:43,2016-12-07 13:21:00.000
fa:46:7c:10:94:c7,2016-12-07 13:21:00.000
fc:25:3f:d0:11:2e,2016-12-07 13:21:00.000
fc:db:b3:6e:3c:f9,2016-12-07 13:21:00.000
fc:e9:98:07:03:62,2016-12-07 13:21:00.000
00:08:22:64:be:fb,2016-12-07 13:22:00.000
00:1d:fa:55:5d:0f,2016-12-07 13:22:00.000
00:21:19:28:8e:83,2016-12-07 13:22:00.000
00:21:5d:5f:c7:8c,2016-12-07 13:22:00.000
02:6a:3d:b2:06:38,2016-12-07 13:22:00.000
02:6b:60:8f:b8:34,2016-12-07 13:22:00.000
04:e5:36:63:c8:7c,2016-12-07 13:22:00.000
08:66:98:73:99:c6,2016-12-07 13:22:00.000
0a:dc:3a:36:72:e8,2016-12-07 13:22:00.000
0c:d7:46:cb:a5:b1,2016-12-07 13:22:00.000
10:08:b1:8c:81:6b,2016-12-07 13:22:00.000
16:2d:02:c2:f9:08,2016-12-07 13:22:00.000
18:68:6a:27:ab:d4,2016-12-07 13:22:00.000
18:dc:56:b6:3f:01,2016-12-07 13:22:00.000
18:f6:43:3b:5e:fe,2016-12-07 13:22:00.000
1a:1c:a4:b2:f6:3c,2016-12-07 13:22:00.000
1a:29:37:6e:e0:e7,2016-12-07 13:22:00.000
1a:e5:f9:f3:a8:0d,2016-12-07 13:22:00.000
1c:e1:92:34:d7:46,2016-12-07 13:22:00.000
20:02:af:89:77:01,2016-12-07 13:22:00.000
20:5d:47:24:91:e4,2016-12-07 13:22:00.000
20:a2:e4:18:7a:b3,2016-12-07 13:22:00.000
20:ab:37:51:c7:9e,2016-12-07 13:22:00.000
22:c0:97:c2:82:05,2016-12-07 13:22:00.000
2a:23:9d:99:16:e0,2016-12-07 13:22:00.000
2c:1f:23:4a:a4:42,2016-12-07 13:22:00.000
2e:1c:39:66:7c:f8,2016-12-07 13:22:00.000
32:17:68:3a:dc:5a,2016-12-07 13:22:00.000
32:6c:57:00:ce:e4,2016-12-07 13:22:00.000
38:b1:db:e4:f2:ad,2016-12-07 13:22:00.000
3e:38:a3:98:53:c7,2016-12-07 13:22:00.000
3e:72:71:fe:89:f3,2016-12-07 13:22:00.000
3e:b7:1c:d7:fa:1c,2016-12-07 13:22:00.000
40:33:1a:c7:60:ba,2016-12-07 13:22:00.000
44:1c:a8:eb:87:47,2016-12-07 13:22:00.000
44:33:4c:6f:4d:ef,2016-12-07 13:22:00.000
46:c2:c1:f7:ea:f5,2016-12-07 13:22:00.000
4c:57:ca:c4:e3:39,2016-12-07 13:22:00.000
54:35:30:34:33:ba,2016-12-07 13:22:00.000
54:9f:13:1c:c0:dd,2016-12-07 13:22:00.000
5c:ad:cf:63:f2:2d,2016-12-07 13:22:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 13:22:00.000
5c:f5:da:75:ff:ad,2016-12-07 13:22:00.000
5e:97:cf:2d:2a:79,2016-12-07 13:22:00.000
60:01:94:0f:9b:4e,2016-12-07 13:22:00.000
60:01:94:0f:a0:08,2016-12-07 13:22:00.000
60:01:94:0f:a0:89,2016-12-07 13:22:00.000
64:a5:c3:d2:2b:54,2016-12-07 13:22:00.000
66:2e:7f:86:da:1b,2016-12-07 13:22:00.000
66:a0:c5:09:a7:76,2016-12-07 13:22:00.000
68:3e:34:83:29:e8,2016-12-07 13:22:00.000
68:a3:c4:9d:8e:6c,2016-12-07 13:22:00.000
68:df:dd:a9:0b:c2,2016-12-07 13:22:00.000
6a:5e:57:27:85:9d,2016-12-07 13:22:00.000
6c:25:b9:5e:27:02,2016-12-07 13:22:00.000
6c:71:d9:09:f7:ab,2016-12-07 13:22:00.000
6e:58:1b:46:4b:76,2016-12-07 13:22:00.000
72:51:de:18:61:15,2016-12-07 13:22:00.000
78:4f:43:bf:37:6a,2016-12-07 13:22:00.000
78:7e:61:a7:cc:b8,2016-12-07 13:22:00.000
7c:c7:09:18:40:44,2016-12-07 13:22:00.000
7c:e9:d3:63:19:c6,2016-12-07 13:22:00.000
80:19:34:7a:58:78,2016-12-07 13:22:00.000
82:3c:13:a7:41:e4,2016-12-07 13:22:00.000
84:73:03:29:70:e5,2016-12-07 13:22:00.000
84:a1:34:7e:58:d6,2016-12-07 13:22:00.000
86:88:00:e4:ac:0d,2016-12-07 13:22:00.000
8a:15:04:27:dc:20,2016-12-07 13:22:00.000
8a:15:04:55:9c:40,2016-12-07 13:22:00.000
90:18:7c:56:17:2e,2016-12-07 13:22:00.000
90:67:1c:2f:66:ac,2016-12-07 13:22:00.000
94:db:c9:35:e5:64,2016-12-07 13:22:00.000
96:2b:46:6c:b3:78,2016-12-07 13:22:00.000
98:f1:70:0d:41:67,2016-12-07 13:22:00.000
98:f1:70:1f:8b:59,2016-12-07 13:22:00.000
9c:99:a0:a3:18:43,2016-12-07 13:22:00.000
a0:3b:e3:d7:f2:09,2016-12-07 13:22:00.000
a0:3b:e3:e6:fe:b2,2016-12-07 13:22:00.000
